epoch,train_logloss,train_error,train_auc,val_logloss,val_error,val_auc
1,0.6508885853636204,0.04613394503100385,0.9930450092554711,0.6514675147403768,0.06284752915680515,0.990285724385485
2,0.6124156152950333,0.04232130886542651,0.99408105683862,0.6136799192757639,0.05828509509823491,0.990981288117283
3,0.5773459799648285,0.04022645382939501,0.9947035748878482,0.5791785926321057,0.0559183324303516,0.9915320005625946
4,0.5453260971309103,0.03922092341209988,0.9949053266830761,0.5478127371486767,0.05569021072742308,0.9916024745186524
5,0.5160337272263253,0.03891716943187531,0.9949911497596945,0.5191053176117248,0.05560466508882489,0.9916740332649042
6,0.48903479206637834,0.03817873303167421,0.995095006215702,0.49263110481107636,0.05520545210869999,0.9917681201109628
7,0.4639013566377051,0.03720986257750963,0.9953263401695541,0.4681568735781678,0.05483475434144116,0.9919594958044804
8,0.44088916364356123,0.03751361655773421,0.9953300206805584,0.44556237984915115,0.05437851093558414,0.9920364186512093
9,0.4195262918870591,0.03639810625104743,0.9955798797359944,0.424702960011923,0.05312384156947732,0.9922034183609344
10,0.39967729090409393,0.03624099212334506,0.9956174503506366,0.4053568624733566,0.05312384156947732,0.9922219102930878
11,0.38106200356474695,0.03578012401541814,0.9956887499042798,0.38721627803812714,0.05303829593087912,0.9923029347689472
12,0.36392914199771165,0.03614672364672365,0.9957366304478624,0.37050890381806195,0.05269611337648636,0.9924297504832927
13,0.34794229907405866,0.03607340372046254,0.9957390624540533,0.3549151699300087,0.05312384156947732,0.9924480609936379
14,0.3329199454140774,0.0355182671359142,0.9957804298727669,0.3403127474936663,0.05229690039636146,0.992493451981949
15,0.3188995274293557,0.03543971007206301,0.9958275383839793,0.3266195437434245,0.05241096124782572,0.9925915675143492
16,0.30571476348541715,0.03506787330316742,0.9958652699986932,0.3138414992809282,0.05218283954489721,0.9926105868789763
17,0.29326801266969477,0.03441323110440758,0.9960006049034346,0.3018322301775556,0.05149847443611166,0.9926916599833615
18,0.2814262034865485,0.03418279705044411,0.9960629534565094,0.2904597925363606,0.0511562918817189,0.9927542879137914
19,0.2704713131966469,0.03386333165744931,0.996095499442685,0.27992938106201914,0.05109926145598677,0.992766205643303
20,0.26003571513386886,0.03369574325456678,0.9961668695401414,0.2699908791783667,0.05095668539165645,0.9927838316136292
21,0.2503358941194802,0.03361194905312553,0.9961959081932431,0.26070357080572476,0.05070004847586188,0.9928097319146771
22,0.2412086021260004,0.03330295793531088,0.9962207660557315,0.25199560980057606,0.05098520060452251,0.9928028416266167
23,0.23255487868514893,0.03294683257918552,0.9962740254279381,0.24375504755838526,0.05095668539165645,0.9928288279627491
24,0.22440029008286544,0.03298872967990615,0.9962997791858841,0.23594032945113252,0.05104223103025464,0.9928484701465738
25,0.21672273368117523,0.03296778112954583,0.9963209769983653,0.22855337260080066,0.05070004847586188,0.9928799814313845
26,0.20962367619593675,0.03286303837774426,0.9963803577194577,0.22171573513023746,0.05087113975305826,0.9930199773465882
27,0.20278546150407914,0.03265879001173119,0.9964186624066577,0.21520042313248638,0.05087113975305826,0.9930551469928119
28,0.19629905088302868,0.03249120160884867,0.9964381532892496,0.20912460172539063,0.05101371581738857,0.9930512080822106
29,0.19005195015986145,0.03240217026981733,0.9964879794377849,0.20323043169605168,0.05084262454019219,0.9930915660180868
30,0.18422043903946822,0.03223458186693481,0.9965307356809654,0.197628324527878,0.05055747241153155,0.9931374114960828
31,0.1786101487754651,0.03192035361153008,0.9965844736101137,0.19236464968605593,0.05027232028287091,0.9931585611642118
32,0.17333811298793908,0.03185750796044914,0.9966260325832565,0.18732781928853667,0.05015825943140666,0.9932078443049263
33,0.16826576554717146,0.03157470253058488,0.9966879252894509,0.18259462870137141,0.04987310730274602,0.9932615152349431
34,0.1636504914863021,0.03157470253058488,0.9967067134766712,0.178148622773746,0.04967350081268357,0.9932981568292406
35,0.15915084476415703,0.03126047427518016,0.9967495947348987,0.17392732419838206,0.04944537910975506,0.9933209467749562
36,0.15505081707106297,0.03119762862409921,0.9967611782923432,0.1700682840101964,0.0493313182582908,0.9933187659726005
37,0.15085701050158157,0.03104575163398693,0.9968104291741835,0.16622376803596284,0.04921725740682655,0.9933573283936726
38,0.14702748130525922,0.03085197754315401,0.9968408015222557,0.1626417306476362,0.04907468134249622,0.9933740715692201
39,0.14328561051445432,0.03069486341545165,0.996892269048692,0.15925794184605632,0.04890359006529984,0.9933869899241694
40,0.13990969819465326,0.03063201776437071,0.9969077975741578,0.15610834971487125,0.0489321052781659,0.9933892025220998
41,0.13637935487765432,0.03023399530752472,0.9969758867808897,0.15294342267522285,0.04881804442670164,0.993417294847471
42,0.13320917749642974,0.03015543824367354,0.997004936075904,0.15006283241791765,0.0486184379366392,0.9934280772879347
43,0.1300904502619953,0.0298935813641696,0.9970664244442697,0.1472874871317595,0.04841883144657675,0.9934500386783814
44,0.127238725596781,0.02983073571308865,0.997095364138554,0.14462407054375068,0.04844734665944282,0.9934761316232052
45,0.1245851288215008,0.02973646723646724,0.9971201374142928,0.14214939201423982,0.04839031623371069,0.9934938267956644
46,0.12201770704230788,0.02967362158538629,0.9971415363808668,0.13982526432141637,0.04819070974364824,0.9935008779319261
47,0.11961808763380821,0.02956364169599464,0.9971619826768303,0.13765179198108332,0.04813367931791611,0.9935018430211332
48,0.11716038735400579,0.02936986760516172,0.9972013367992494,0.1355228897482314,0.04801961846645185,0.9935109627400753
49,0.11491608547961948,0.02933844477962125,0.997227387323937,0.13352455406885613,0.0479055576149876,0.9935228187487656
50,0.1127459225466257,0.02915514496396849,0.9972538106447016,0.13160607186757287,0.04779149676352334,0.9935329503151128
51,0.11072783994605712,0.02891947377241495,0.9972730681183314,0.12977431606788262,0.04770595112492515,0.9935436074436059
52,0.10875704946332442,0.02884091670856377,0.9972984017950004,0.12803688513959505,0.04773446633779121,0.9935557832783707
53,0.10685038930128243,0.0286366683425507,0.9973283584502134,0.1263612325041751,0.04762040548632696,0.9935663487607955
54,0.10503666213589036,0.02834862577509636,0.9973551531956745,0.1247944584002517,0.04742079899626451,0.9935755171082635
55,0.10326265089507823,0.02806582034523211,0.9973905368972501,0.12329525178603068,0.04747782942199664,0.9935876499254861
56,0.10160741126234835,0.02788252052957935,0.9974173850716958,0.12184197936599991,0.04727822293193418,0.9936052777661402
57,0.0999982209094966,0.02765208647561589,0.9974421152312314,0.12049404660300313,0.04713564686760387,0.993610858824656
58,0.0984337154485122,0.02763637506284565,0.9974734244516107,0.11917613757555245,0.04699307080327355,0.9936200963742571
59,0.0969616991661858,0.02748449807273337,0.9974983161049148,0.11795810093211596,0.04687900995180929,0.9936228027387586
60,0.09553938198549658,0.02729072398190045,0.9975268330300164,0.11679245082737409,0.04682197952607716,0.9936270446424831
61,0.0943448359041322,0.02724882688117982,0.9975424773548522,0.11572675439873961,0.04682197952607716,0.9936327397910021
62,0.09320714528374209,0.0271807440925088,0.9975485801626736,0.11470565293778297,0.04676494910034503,0.9936379467839337
63,0.09206115788095864,0.02706028992793699,0.9975646131916002,0.11371731153726,0.0467934643132111,0.9936430583901414
64,0.09094391730862952,0.02697125858890565,0.9975836249138431,0.11277904463645369,0.04665088824888078,0.9936499561595136
65,0.08994829431016985,0.02691888721300486,0.9975912716766941,0.11189100170072654,0.04636573612022014,0.9936429798363687
66,0.08882684266347542,0.0267355873973521,0.997616262617947,0.11096620324414525,0.04619464484302375,0.9936582510638425
67,0.08785470593897823,0.02662037037037037,0.997632332345016,0.11014308705658249,0.0464797969716844,0.9936636843664526
68,0.08695626872601936,0.02656799899446958,0.9976429573074863,0.10936375097716744,0.04650831218455045,0.993670718669763
69,0.0861254329000177,0.02642135914194738,0.997653201849004,0.10862216873590999,0.0464797969716844,0.9936859955082205
70,0.08514639024168998,0.02633232780291604,0.9976781563115352,0.10785208999624742,0.04613761441729163,0.9936978290729757
71,0.08434550302064903,0.0262171107759343,0.9976923956296142,0.10716637873526522,0.04599503835296131,0.9937075080199661
72,0.08359191386342434,0.02618568795039383,0.997699729059447,0.1065370322948798,0.04593800792722918,0.9937076632571835
73,0.08291899082071012,0.02613331657449304,0.9977082156008654,0.1059633858789044,0.04590949271436311,0.9937066551504342
74,0.082169927460874,0.02602333668510139,0.9977240931152426,0.10538295326563932,0.04579543186289885,0.9937099151320002
75,0.08140254251696902,0.02591335679570974,0.9977441577285834,0.10481122289771373,0.04585246228863098,0.9937166127762849
76,0.08077781759942002,0.02589240824534942,0.9977532602941254,0.10429592247017279,0.04576691665003279,0.9937179500607483
77,0.08016974324945317,0.02575624266800737,0.9977632171748679,0.10380185285053116,0.04585246228863098,0.9937227698958003
78,0.07963828381455178,0.02579290263113793,0.9977678740539379,0.10333047336482996,0.04596652314009524,0.9937355741607464
79,0.07899402677994996,0.02569863415451651,0.9977872445293213,0.10284584888258334,0.04593800792722918,0.9937469326622098
80,0.07832852420047974,0.02557294285235462,0.9978091625908448,0.10235359279157404,0.04573840143716673,0.9937631371833161
81,0.07779442893042741,0.02548391151332328,0.9978174100732131,0.10196954187611998,0.04559582537283641,0.9937626153618262
82,0.07733965772367692,0.02544725155019273,0.9978235802981,0.1015779343937329,0.04562434058570247,0.9937671509070343
83,0.07687747254276357,0.02548391151332328,0.9978302419709055,0.10118724120026983,0.0456813710114346,0.9937790031750687
84,0.07635029812494727,0.02532679738562092,0.9978444325226936,0.10081994360430573,0.04576691665003279,0.993779515644919
85,0.07594524027181682,0.02529537456008044,0.9978524557569214,0.10051005850560801,0.04579543186289885,0.9937774695061736
86,0.07553599748070212,0.02526395173453997,0.9978588236251671,0.10018519364485572,0.04579543186289885,0.9937830281207544
87,0.07507481782699083,0.02514873470755824,0.9978756589116903,0.09986543846429635,0.04570988622430067,0.9937850499452368
88,0.07471944296400819,0.02517492039550863,0.9978804248429382,0.09955425736422897,0.04562434058570247,0.9937891384820717
89,0.07438311863828588,0.02514873470755824,0.9978846368461718,0.09929967203900045,0.04565285579856854,0.9937922450967484
90,0.07392791453038929,0.02505446623093682,0.9978979603563483,0.09893322862297421,0.04531067324417577,0.9938142120981788
91,0.07356533347639546,0.02501256913021619,0.9979092403450037,0.0986595370428398,0.04519661239271151,0.9938159234482263
92,0.07319228801256644,0.02496543489190548,0.9979218285758077,0.09840214139137862,0.04531067324417577,0.9938226117408713
93,0.07292148844025362,0.02493924920395509,0.9979252857712103,0.09818073573523252,0.0452821580313097,0.9938229521405529
94,0.07256289112748383,0.02466691804927099,0.997937490948011,0.0978938492944149,0.04511106675411332,0.9938378081552283
95,0.07225449302290958,0.02457264957264957,0.9979448554807537,0.09766893015925651,0.04499700590264907,0.9938444365973798
96,0.07203772940779175,0.02459359812300989,0.9979450299752094,0.09747273045965373,0.044968490689783,0.993845966525619
97,0.07180948543827737,0.02458312384782973,0.9979489960076353,0.0972833824678463,0.04499700590264907,0.9938512221470766
98,0.07147875274572685,0.02450980392156863,0.9979622726165984,0.09706738557507438,0.04502552111551512,0.9938606785250444
99,0.07098889263728872,0.02434745265627618,0.9979930947774769,0.09683381115332851,0.04488294505118481,0.9938646062136782
100,0.07063290509373035,0.02415891570303335,0.9980123325580825,0.09665155693015581,0.04488294505118481,0.9938677988634391
101,0.07030127483655739,0.0240489358136417,0.9980286852283777,0.09646049139729425,0.04474036898685449,0.9938745226923146
102,0.07011334695085848,0.0240960700519524,0.9980323894368373,0.09631286025823267,0.04471185377398842,0.9938777116014197
103,0.06984237366754513,0.02403322440087146,0.9980451561116727,0.09614764808320425,0.04468333856112236,0.9938815495143133
104,0.06943135703943595,0.02391277023629965,0.9980680580015717,0.09592866835695561,0.04468333856112236,0.993895451661749
105,0.06907774793754821,0.0238761102731691,0.9980880553624125,0.09572519723448208,0.04462630813539023,0.9939083569244028
106,0.0688507353945355,0.02378184179654768,0.9980934976585264,0.0955798404880622,0.04459779292252417,0.9939122883536925
107,0.06854225097690392,0.02361425339366516,0.9981101360148089,0.09539246625788839,0.04448373207105991,0.9939227640603772
108,0.06830779686079567,0.02350951064186358,0.9981214453510072,0.09521173854850752,0.04439818643246172,0.9939336287952694
109,0.06791435273571664,0.02340476789006201,0.9981510152220621,0.09505857132436481,0.04436967121959565,0.9939404124746384
110,0.06776949114388213,0.02337334506452153,0.998156434588694,0.0949198701114661,0.04439818643246172,0.9939457073729823
111,0.0674707445022097,0.02311672532260767,0.9981721591118617,0.0947504456405181,0.04451224728392598,0.9939554760957129
112,0.06714726293891242,0.02301721970839618,0.998189119907129,0.09457818901603393,0.04442670164532778,0.9939651793569663
113,0.06703067792091921,0.02295961119490531,0.9981933852296367,0.09448881624877048,0.04434115600672959,0.9939679885895034
114,0.06686972172649897,0.02295961119490531,0.9982003623199587,0.09435246629196456,0.04431264079386352,0.9939774561894388
115,0.06674471150354248,0.02297008547008547,0.9982024386449013,0.09425608800693701,0.04436967121959565,0.9939822423585882
116,0.06658958387332145,0.0229124769565946,0.9982073756147261,0.09416309599674882,0.04436967121959565,0.9939851675514565
117,0.06644984216063181,0.02284963130551366,0.9982139742588834,0.09406449215308463,0.04434115600672959,0.9939927012323216
118,0.06632714353172559,0.02281297134238311,0.9982214116393586,0.09401399883205046,0.04439818643246172,0.9939915004817965
119,0.06607835977676653,0.02272394000335177,0.9982373102729957,0.09393009247328137,0.04431264079386352,0.9939926769180587
120,0.06589751267625478,0.02260872297637003,0.9982486906467043,0.09384268269968074,0.04422709515526534,0.9939950410125507
121,0.06559688701190368,0.02245160884866767,0.9982682974383768,0.09368055503848582,0.04417006472953321,0.9940065715841827
122,0.06545905306610893,0.02245160884866767,0.9982710862229203,0.0936086172541577,0.04414154951666714,0.9940078377961852
123,0.06538841690051159,0.02243589743589744,0.9982710561074043,0.09354719457838934,0.04414154951666714,0.9940082604902952
124,0.06519436801477023,0.02233639182168594,0.9982827511855117,0.09344039136828187,0.04408451909093501,0.9940184612587756
125,0.06499362366790032,0.02224212334506452,0.9982970241298407,0.09332675974870035,0.04411303430380108,0.994025966884722
126,0.06461766337833318,0.02206929780459192,0.9983252719352317,0.09316264194979565,0.04397045823947076,0.9940390236439375
127,0.06437563542997547,0.02188076085134909,0.9983441992901457,0.0930809524817825,0.04374233653654225,0.9940417187864714
128,0.06428559300384232,0.02185981230098877,0.9983479321878854,0.09301661654425779,0.04377085174940831,0.9940463534590592
129,0.06421459467267725,0.02182315233785822,0.9983497099907193,0.09297138249915826,0.04371382132367618,0.9940489476038855
130,0.06383302412093439,0.02160842969666499,0.998383413751174,0.09287410843081952,0.04362827568507799,0.9940560230544101
131,0.06363738694676754,0.02149844980727334,0.9983973514203967,0.09279412275212175,0.04371382132367618,0.994061671444731
132,0.06344598241196547,0.02145131556896263,0.9984070816942242,0.09269375817449071,0.04368530611081012,0.9940702674718553
133,0.06335037270507271,0.02139894419306184,0.9984127200977506,0.09259917376497398,0.04354273004647979,0.9940789308307847
134,0.06307672260947933,0.02129943857885034,0.998437626507109,0.09254015263924531,0.04357124525934586,0.9940809638772347
135,0.06286147250842265,0.02128372716608011,0.9984540700725042,0.09244155726009272,0.04354273004647979,0.9940872519197046
136,0.06281070701844041,0.02126801575330987,0.9984555562649872,0.09240903887792691,0.04351421483361374,0.9940882020462883
137,0.06254262228014836,0.02112661303837774,0.9984777591896695,0.09233589090663387,0.04365679089794405,0.9940907550439003
138,0.0624314439667038,0.02108995307524719,0.9984842066528397,0.09227690138747753,0.04365679089794405,0.9940957974479749
139,0.06201420555781466,0.02082809619574326,0.9985246300132125,0.0921812241362477,0.04351421483361374,0.9941028972127626
140,0.06191274435547334,0.02082809619574326,0.9985292837106797,0.09211066306553166,0.04337163876928341,0.9941086241568562
141,0.06156015772972483,0.02074953913189207,0.9985598872735053,0.09205235808449722,0.04334312355641735,0.9941130755373078
142,0.06131556179923228,0.02057671359141947,0.998577673475272,0.09196406595263072,0.04340015398214948,0.9941192532304304
143,0.06114169441974635,0.02053481649069884,0.9985880926209558,0.09188598805826678,0.04322906270495309,0.994128099881496
144,0.06086468563447019,0.02034104239986593,0.9986090409518953,0.0917964893549338,0.04320054749208703,0.9941335144808269
145,0.06069627998437099,0.02028867102396514,0.9986213912207536,0.09175633770610526,0.04325757791781916,0.9941342177241251
146,0.06064789371653569,0.02028867102396514,0.9986225019292537,0.09171423341353653,0.04325757791781916,0.9941372513960127
147,0.06020881287418447,0.01999539131892073,0.99866011461785,0.09160497590239002,0.0431435170663549,0.9941469845825129
148,0.06015264150498489,0.01996920563097034,0.998662508554518,0.09155577066546201,0.04302945621489065,0.9941517988065811
149,0.06003603538829964,0.01997444276856042,0.9986671296131292,0.09149093119742699,0.04300094100202458,0.9941574546782138
150,0.05967350172040627,0.01972829730182672,0.9986986273160453,0.09148458801475479,0.04285836493769426,0.9941521242436394
